Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Login/inputUsername""))",Chrome 131.0.0.0,,,05-12-2024 08:22:43,05-12-2024 08:22:44,0.691s,PASSED
"setText(findTestObject(""Login/inputUsername""), ""adm"")",Chrome 131.0.0.0,,,05-12-2024 08:22:44,05-12-2024 08:22:45,0.833s,PASSED
"click(findTestObject(""Login/inputPaasword""))",Chrome 131.0.0.0,,,05-12-2024 08:22:45,05-12-2024 08:22:45,0.465s,PASSED
"setText(findTestObject(""Login/inputPaasword""), ""admin123"")",Chrome 131.0.0.0,,,05-12-2024 08:22:45,05-12-2024 08:22:46,1.042s,PASSED
"click(findTestObject(""Login/buttonLogin""))",Chrome 131.0.0.0,,,05-12-2024 08:22:46,05-12-2024 08:22:48,1.964s,PASSED
"verifyElementPresent(findTestObject(""Login/textInvalidcredentials""), 0)",Chrome 131.0.0.0,,,05-12-2024 08:22:48,05-12-2024 08:22:49,0.951s,PASSED
delay(2),Chrome 131.0.0.0,,,05-12-2024 08:22:49,05-12-2024 08:22:51,2.270s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,05-12-2024 08:22:51,05-12-2024 08:22:54,2.632s,PASSED
,,,,,,,
Test Cases/Login Website/TC 005 Login gagal password salah,Chrome 131.0.0.0,,,05-12-2024 08:22:54,05-12-2024 08:23:12,18.333s,PASSED
"callTestCase(findTestCase(""openWebsite/TC 001 Link website benar""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,05-12-2024 08:22:54,05-12-2024 08:23:03,8.693s,PASSED
"click(findTestObject(""Login/inputUsername""))",Chrome 131.0.0.0,,,05-12-2024 08:23:03,05-12-2024 08:23:04,0.484s,PASSED
"setText(findTestObject(""Login/inputUsername""), ""admin"")",Chrome 131.0.0.0,,,05-12-2024 08:23:04,05-12-2024 08:23:05,0.902s,PASSED
"click(findTestObject(""Login/inputPaasword""))",Chrome 131.0.0.0,,,05-12-2024 08:23:05,05-12-2024 08:23:05,0.609s,PASSED
"setText(findTestObject(""Login/inputPaasword""), ""admin"")",Chrome 131.0.0.0,,,05-12-2024 08:23:05,05-12-2024 08:23:06,0.908s,PASSED
"click(findTestObject(""Login/buttonLogin""))",Chrome 131.0.0.0,,,05-12-2024 08:23:06,05-12-2024 08:23:07,0.512s,PASSED
"verifyElementPresent(findTestObject(""Login/textInvalidcredentials""), 0)",Chrome 131.0.0.0,,,05-12-2024 08:23:07,05-12-2024 08:23:09,2.791s,PASSED
delay(2),Chrome 131.0.0.0,,,05-12-2024 08:23:09,05-12-2024 08:23:11,2.047s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,05-12-2024 08:23:11,05-12-2024 08:23:12,1.064s,PASSED
,,,,,,,
Test Cases/Login Website/TC 006 Username kosong,Chrome 131.0.0.0,,,05-12-2024 08:23:13,05-12-2024 08:23:28,15.986s,PASSED
"callTestCase(findTestCase(""openWebsite/TC 001 Link website benar""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,05-12-2024 08:23:13,05-12-2024 08:23:22,9.160s,PASSED
"click(findTestObject(""Login/inputUsername""))",Chrome 131.0.0.0,,,05-12-2024 08:23:22,05-12-2024 08:23:23,0.534s,PASSED
"setText(findTestObject(""Login/inputUsername""), """")",Chrome 131.0.0.0,,,05-12-2024 08:23:23,05-12-2024 08:23:23,0.792s,PASSED
"click(findTestObject(""Login/inputPaasword""))",Chrome 131.0.0.0,,,05-12-2024 08:23:23,05-12-2024 08:23:24,0.432s,PASSED
"setText(findTestObject(""Login/inputPaasword""), ""admin123"")",Chrome 131.0.0.0,,,05-12-2024 08:23:24,05-12-2024 08:23:25,1.036s,PASSED
"click(findTestObject(""Login/buttonLogin""))",Chrome 131.0.0.0,,,05-12-2024 08:23:25,05-12-2024 08:23:25,0.623s,PASSED
"verifyElementPresent(findTestObject(""Login/textRequiredusername""), 0)",Chrome 131.0.0.0,,,05-12-2024 08:23:25,05-12-2024 08:23:26,0.343s,PASSED
delay(2),Chrome 131.0.0.0,,,05-12-2024 08:23:26,05-12-2024 08:23:28,2.023s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,05-12-2024 08:23:28,05-12-2024 08:23:28,0.648s,PASSED
,,,,,,,
Test Cases/Login Website/TC 007 Password kosong,Chrome 131.0.0.0,,,05-12-2024 08:23:29,05-12-2024 08:23:45,16.842s,PASSED
"callTestCase(findTestCase(""openWebsite/TC 001 Link website benar""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,05-12-2024 08:23:29,05-12-2024 08:23:38,9.284s,PASSED
"click(findTestObject(""Login/inputUsername""))",Chrome 131.0.0.0,,,05-12-2024 08:23:38,05-12-2024 08:23:39,0.724s,PASSED
"setText(findTestObject(""Login/inputUsername""), ""admin"")",Chrome 131.0.0.0,,,05-12-2024 08:23:39,05-12-2024 08:23:40,0.833s,PASSED
"click(findTestObject(""Login/inputPaasword""))",Chrome 131.0.0.0,,,05-12-2024 08:23:40,05-12-2024 08:23:40,0.452s,PASSED
"setText(findTestObject(""Login/inputPaasword""), """")",Chrome 131.0.0.0,,,05-12-2024 08:23:40,05-12-2024 08:23:41,0.853s,PASSED
"click(findTestObject(""Login/buttonLogin""))",Chrome 131.0.0.0,,,05-12-2024 08:23:41,05-12-2024 08:23:42,1.241s,PASSED
"verifyElementPresent(findTestObject(""Login/textRequiredpassword""), 0)",Chrome 131.0.0.0,,,05-12-2024 08:23:42,05-12-2024 08:23:43,0.456s,PASSED
delay(2),Chrome 131.0.0.0,,,05-12-2024 08:23:43,05-12-2024 08:23:45,2.013s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,05-12-2024 08:23:45,05-12-2024 08:23:45,0.631s,PASSED
,,,,,,,
Test Cases/Login Website/TC 008 Username dan password kosong,Chrome 131.0.0.0,,,05-12-2024 08:23:45,05-12-2024 08:24:01,15.993s,PASSED
"callTestCase(findTestCase(""openWebsite/TC 001 Link website benar""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,05-12-2024 08:23:46,05-12-2024 08:23:54,8.442s,PASSED
"click(findTestObject(""Login/inputUsername""))",Chrome 131.0.0.0,,,05-12-2024 08:23:54,05-12-2024 08:23:55,0.511s,PASSED
"setText(findTestObject(""Login/inputUsername""), """")",Chrome 131.0.0.0,,,05-12-2024 08:23:55,05-12-2024 08:23:56,0.806s,PASSED
"click(findTestObject(""Login/inputPaasword""))",Chrome 131.0.0.0,,,05-12-2024 08:23:56,05-12-2024 08:23:56,0.475s,PASSED
"setText(findTestObject(""Login/inputPaasword""), """")",Chrome 131.0.0.0,,,05-12-2024 08:23:56,05-12-2024 08:23:57,1.009s,PASSED
"click(findTestObject(""Login/buttonLogin""))",Chrome 131.0.0.0,,,05-12-2024 08:23:57,05-12-2024 08:23:57,0.429s,PASSED
"verifyElementPresent(findTestObject(""Login/textRequiredusername""), 0)",Chrome 131.0.0.0,,,05-12-2024 08:23:57,05-12-2024 08:23:58,0.509s,PASSED
"verifyElementPresent(findTestObject(""Login/textRequiredpassword""), 0)",Chrome 131.0.0.0,,,05-12-2024 08:23:58,05-12-2024 08:23:58,0.350s,PASSED
delay(2),Chrome 131.0.0.0,,,05-12-2024 08:23:58,05-12-2024 08:24:00,2.071s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,05-12-2024 08:24:00,05-12-2024 08:24:01,0.928s,PASSED
,,,,,,,
Test Cases/Login Website/TC 009 Tidak klik tombol login,Chrome 131.0.0.0,,,05-12-2024 08:24:02,05-12-2024 08:24:16,13.916s,PASSED
"callTestCase(findTestCase(""openWebsite/TC 001 Link website benar""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,05-12-2024 08:24:02,05-12-2024 08:24:10,8.585s,PASSED
"click(findTestObject(""Login/inputUsername""))",Chrome 131.0.0.0,,,05-12-2024 08:24:10,05-12-2024 08:24:11,0.507s,PASSED
"setText(findTestObject(""Login/inputUsername""), """")",Chrome 131.0.0.0,,,05-12-2024 08:24:11,05-12-2024 08:24:12,0.785s,PASSED
"click(findTestObject(""Login/inputPaasword""))",Chrome 131.0.0.0,,,05-12-2024 08:24:12,05-12-2024 08:24:12,0.423s,PASSED
"setText(findTestObject(""Login/inputPaasword""), """")",Chrome 131.0.0.0,,,05-12-2024 08:24:12,05-12-2024 08:24:13,0.823s,PASSED
delay(2),Chrome 131.0.0.0,,,05-12-2024 08:24:13,05-12-2024 08:24:15,2.015s,PASSED
closeBrowser(),Chrome 131.0.0.0,,,05-12-2024 08:24:15,05-12-2024 08:24:15,0.524s,PASSED
