Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"callTestCase(findTestCase(""TC - OW 001/TC 001 Link website benar""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,09-12-2024 17:42:35,09-12-2024 17:42:52,"17,385s",PASSED
"click(findTestObject(""Login/inputUsername""))",Chrome 131.0.0.0,,,09-12-2024 17:42:52,09-12-2024 17:42:58,"5,972s",PASSED
"setText(findTestObject(""Login/inputUsername""), """")",Chrome 131.0.0.0,,,09-12-2024 17:42:58,09-12-2024 17:42:59,"1,304s",PASSED
"click(findTestObject(""Login/inputPaasword""))",Chrome 131.0.0.0,,,09-12-2024 17:42:59,09-12-2024 17:43:01,"1,567s",PASSED
"setText(findTestObject(""Login/inputPaasword""), ""admin123"")",Chrome 131.0.0.0,,,09-12-2024 17:43:01,09-12-2024 17:43:03,"1,670s",PASSED
"click(findTestObject(""Login/buttonLogin""))",Chrome 131.0.0.0,,,09-12-2024 17:43:03,09-12-2024 17:43:03,"0,732s",PASSED
"verifyElementPresent(findTestObject(""Login/textRequiredusername""), 0)",Chrome 131.0.0.0,,,09-12-2024 17:43:03,09-12-2024 17:43:04,"0,436s",PASSED
delay(2),Chrome 131.0.0.0,,,09-12-2024 17:43:04,09-12-2024 17:43:06,"2,020s",PASSED
closeBrowser(),Chrome 131.0.0.0,,,09-12-2024 17:43:06,09-12-2024 17:43:06,"0,557s",PASSED
,,,,,,,
Test Cases/TC - LW 002/TC 005 Password kosong,Chrome 131.0.0.0,,,09-12-2024 17:43:07,09-12-2024 17:43:51,"44,038s",PASSED
"callTestCase(findTestCase(""TC - OW 001/TC 001 Link website benar""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,09-12-2024 17:43:07,09-12-2024 17:43:37,"29,306s",PASSED
"click(findTestObject(""Login/inputUsername""))",Chrome 131.0.0.0,,,09-12-2024 17:43:37,09-12-2024 17:43:40,"3,664s",PASSED
"setText(findTestObject(""Login/inputUsername""), ""admin"")",Chrome 131.0.0.0,,,09-12-2024 17:43:40,09-12-2024 17:43:43,"2,803s",PASSED
"click(findTestObject(""Login/inputPaasword""))",Chrome 131.0.0.0,,,09-12-2024 17:43:43,09-12-2024 17:43:44,"1,044s",PASSED
"setText(findTestObject(""Login/inputPaasword""), """")",Chrome 131.0.0.0,,,09-12-2024 17:43:44,09-12-2024 17:43:46,"1,701s",PASSED
"click(findTestObject(""Login/buttonLogin""))",Chrome 131.0.0.0,,,09-12-2024 17:43:46,09-12-2024 17:43:47,"1,234s",PASSED
"verifyElementPresent(findTestObject(""Login/textRequiredpassword""), 0)",Chrome 131.0.0.0,,,09-12-2024 17:43:47,09-12-2024 17:43:48,"0,564s",PASSED
delay(2),Chrome 131.0.0.0,,,09-12-2024 17:43:48,09-12-2024 17:43:50,"2,025s",PASSED
closeBrowser(),Chrome 131.0.0.0,,,09-12-2024 17:43:50,09-12-2024 17:43:51,"1,017s",PASSED
,,,,,,,
Test Cases/TC - LW 002/TC 006 Username dan password kosong,Chrome 131.0.0.0,,,09-12-2024 17:43:51,09-12-2024 17:44:28,"37,766s",PASSED
"callTestCase(findTestCase(""TC - OW 001/TC 001 Link website benar""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,09-12-2024 17:43:51,09-12-2024 17:44:14,"22,865s",PASSED
"click(findTestObject(""Login/inputUsername""))",Chrome 131.0.0.0,,,09-12-2024 17:44:14,09-12-2024 17:44:16,"2,502s",PASSED
"setText(findTestObject(""Login/inputUsername""), """")",Chrome 131.0.0.0,,,09-12-2024 17:44:16,09-12-2024 17:44:21,"4,855s",PASSED
"click(findTestObject(""Login/inputPaasword""))",Chrome 131.0.0.0,,,09-12-2024 17:44:21,09-12-2024 17:44:22,"0,695s",PASSED
"setText(findTestObject(""Login/inputPaasword""), """")",Chrome 131.0.0.0,,,09-12-2024 17:44:22,09-12-2024 17:44:23,"0,912s",PASSED
"click(findTestObject(""Login/buttonLogin""))",Chrome 131.0.0.0,,,09-12-2024 17:44:23,09-12-2024 17:44:24,"1,036s",PASSED
"verifyElementPresent(findTestObject(""Login/textRequiredusername""), 0)",Chrome 131.0.0.0,,,09-12-2024 17:44:24,09-12-2024 17:44:25,"0,899s",PASSED
"verifyElementPresent(findTestObject(""Login/textRequiredpassword""), 0)",Chrome 131.0.0.0,,,09-12-2024 17:44:25,09-12-2024 17:44:26,"1,071s",PASSED
delay(2),Chrome 131.0.0.0,,,09-12-2024 17:44:26,09-12-2024 17:44:28,"2,024s",PASSED
closeBrowser(),Chrome 131.0.0.0,,,09-12-2024 17:44:28,09-12-2024 17:44:28,"0,584s",PASSED
,,,,,,,
Test Cases/TC - LW 002/TC 007 Tidak klik tombol login,Chrome 131.0.0.0,,,09-12-2024 17:44:29,09-12-2024 17:44:51,"22,178s",PASSED
"callTestCase(findTestCase(""TC - OW 001/TC 001 Link website benar""), [:], STOP_ON_FAILURE)",Chrome 131.0.0.0,,,09-12-2024 17:44:29,09-12-2024 17:44:44,"15,209s",PASSED
"click(findTestObject(""Login/inputUsername""))",Chrome 131.0.0.0,,,09-12-2024 17:44:44,09-12-2024 17:44:45,"0,860s",PASSED
"setText(findTestObject(""Login/inputUsername""), """")",Chrome 131.0.0.0,,,09-12-2024 17:44:45,09-12-2024 17:44:46,"0,985s",PASSED
"click(findTestObject(""Login/inputPaasword""))",Chrome 131.0.0.0,,,09-12-2024 17:44:46,09-12-2024 17:44:47,"0,783s",PASSED
"setText(findTestObject(""Login/inputPaasword""), """")",Chrome 131.0.0.0,,,09-12-2024 17:44:47,09-12-2024 17:44:48,"1,550s",PASSED
delay(2),Chrome 131.0.0.0,,,09-12-2024 17:44:48,09-12-2024 17:44:50,"2,011s",PASSED
closeBrowser(),Chrome 131.0.0.0,,,09-12-2024 17:44:50,09-12-2024 17:44:51,"0,354s",PASSED
